"ID_reference","Reference"
1011,"Aizen, M., Vazquez, D., & Smith-Ramirez, C. (2002). Historia natural y conservación de los mutualismos planta-animal del bosque templado de Sudamérica austral. Rev. chil. hist. nat., 75(1). https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2002000100008"
1012,"Pastorino, M., Aparicio, A., & Azpilicueta, M. (2015). Regiones de Procedencia del Ciprés de la Cordillera y bases conceptuales para el manejo de sus recursos genéticos en Argentina (1.a ed.). Ediciones INTA. https://inta.gob.ar/sites/default/files/script-tmp-inta_cipres_bariloche.pdf"
1013,"Colabella, F., Gallo, L., Morena, A., & Marchelli, P. (2014). Extensive pollen flow in a natural fragmented population of Patagonian cypress Austrocedrus chilensis. Tree Genetics & Genomes, 10, 1519-1529. https://link.springer.com/article/10.1007/s11295-014-0775-4"
1014,"Arroyo, M., Rozzi, R., Squeo, F., & Belmonte, E. (1990). Pollination in tropical and temperate high elevation ecosystems: Hypotheses and the Asteraceae as a test case. En Mounts Kenya Area: Differentiation and Dynamics of a Tropical Mountain Ecosystem (pp. 21-32). University of Nairobi, Berne, Bonn. https://www.researchgate.net/publication/230777423_Pollination_in_tropical_and_temperate_high_elevation_ecosystems_hypotheses_and_the_Asteraceae_as_a_test_case"
1015,"Monzon, H. (2020). GUIA DE ABEJAS NATIVAS DE LA RESERVA NACIONAL RIO LOS CIPRESES. PacificHydro. https://www.researchgate.net/publication/340629269_GUIA_DE_ABEJAS_NATIVAS_DE_LA_RESERVA_NACIONAL_RIO_LOS_CIPRESES_V_HUGO_MONZON_GODOY_FONDO_CIENTIFICO_ALTO_CACHAPOAL-PAC_IFIC_HYDRO_CHILE_LABORATORIO_DE_ECOLOGIA_DE_ABEJAS-FACULTAD_DE_CIENCIAS_BASICAS-U"
1016,"Secretaría de Medio Ambiente y Ordenamiento Territorial. (2020). DOCUMENTO TÉCNICO BASE DEL INVENTARIO DE ESPECIES VEGETALES NATIVAS DEL ESTADO DE GUANAJUATO. SMAOT. https://smaot.guanajuato.gob.mx/sitio/upload/biodiversidad/inventario_especies/Documento_Tecnico_Especies_Vegetales_Nativas.pdf"
1017,"Sepulveda, C., Peñailillo, P., & Boshier, D. (2019). Flora asociada y perspectivas de conservación para una población de Beilschmiedia berteroana (Gay) Kosterm. (Lauraceae) en un sistema agrícola de Chile central. Gayana Bot., 76(1). https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-66432019000100001&lng=es&tlng=es"
1018,"Novoa, P. (2004). Determinación del grado de amenaza del belloto del norte (Beilschmiedia miersii Kosterm, Lauraceae), mediante el uso de la metodología UICN 2001. Versión 3.1. Chloris Chilensis, 7(2). https://www.chlorischile.cl/bellotonovoa/bellotopaper.htm"
1019,"Alarcon, D., Smith-Ramirez, C., Hechenleitner, P., Ramirez, P., Oliva, M., & Pinto, M. (2007). NUEVAS POBLACIONES DE BERBERIDOPSIS CORALLINA HOOK.F. (BERBERIDOPSIDALES: BERBERIDOPSIDACEAE) EN LA REGION DEL BIO BIO, CHILE: UBICACION Y CONSERVACION DE SU HABITAT. Gayana Bot., 64(2), 217-231. https://www.researchgate.net/publication/251073862_NUEVAS_POBLACIONES_DE_BERBERIDOPSIS_CORALLINA_HOOKF_BERBERIDOPSIDALES_BERBERIDOPSIDACEAE_EN_LA_REGION_DEL_BIO_BIO_CHILE_UBICACION_Y_CONSERVACION_DE_SU_HABITAT"
1020,"Smith-Ramirez, C., Campillo, B., Celis-Diez, J., & Gardner, M. (2005). Historia natural de la enredadera endémica Berberidopsis corallina. En Historia, biodiversidad y ecología de los bosques costeros de Chile (pp. 284-291). Editorial Universitaria. Bosque Nativo. https://repositorio.uchile.cl/bitstream/handle/2250/120071/Smith%20Ramirez%20C-LIBRO.pdf?sequence=1&isAllowed=y"
1021,"McGehee, S., & Clinton, J. (2007). Diet of the Patagonian Sierra Finch (Phrygilus patagonicus) on Navarino Island, Chile. ORNITOLOGIA NEOTROPICA, 18, 449-452. https://www.researchgate.net/publication/263697102_Diet_of_the_Patagonian_Sierra_Finch_Phrygilus_patagonicus_on_Navarino_Island_Chile"
1023,"Kalin, M., Squeo, F., & Lanfranco, D. (1987). POLINIZACION BIOTICA EN LOS ANDES DE CHILE: AVANCES HACIA UNA SINTESIS. En Ecología de la Reproducción e Interacciones Planta/Animal (pp. 55-76). Anales del IV Congreso Latinoamericano de Botánica. https://www.researchgate.net/publication/261135705_Polinizacion_biotica_en_los_Andes_de_Chile_avances_hacia_una_sintesis"
1024,"ONG Neguen. (2015). Pequeña guía de campo: Mariposas de Chile. Equipo Micra. https://bibliotecadigital.ciren.cl/bitstream/handle/20.500.13082/31691/pequenia-guia-de-campo-mariposas.pdf?sequence=1&isAllowed=y"
1025,"Medel, R., Gonzalez-Browne, C., & Fonturbel, F. (2017). Pollination in the Chilean Mediterranean-Type Ecosystem: A review of current advances and pending tasks. Plant Biology. https://onlinelibrary.wiley.com/doi/abs/10.1111/plb.12644"
1026,"Gotelli, M., Galati, B., Zarlavsky, G., Nicolau, M., & Reposi, S. (2020). Localization, morphology, anatomy and ultrastructure of osmophores in species of Rhamnaceae. Protoplasma, 257, 1109-1121. https://link.springer.com/content/pdf/10.1007/s00709-020-01498-w.pdf"
1027,"Naranjo, A., Recalde, A., & Bravo, E. (2019). De la A a la Z la situación de las abejas en ecuador y el mundo (1.a ed.). Acción Ecologica. http://www.rallt.org/PUBLICACIONES/Polinizadores%20de%20la%20A%20la%20Z.pdf"
1028,"Humaña, A., & Valdivia, C. (2004). SISTEMA REPRODUCTIVO EN CRINODENDRON PATAGUA MOL. (ELAEOCARPACEAE), UN ARBOL ENDEMICO DE CHILE CENTRAL. Gayana Bot., 61(2), 55-59. https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-66432004000200002"
1029,"Bustamante, R., & Bachmann, P. (2010). Historia natural del bosque maulino costero: Disectando la biodiversidad en un paisaje antropogenizado. Proyecto Anillo ACT34/2006. https://www.academia.edu/694782/Historia_natural_del_bosque_maulino_costero_disectando_la_biodiversidad_en_un_paisaje_antropogenizado_Cap%C3%ADtulo_II_Diversidad_de_agentes_polinizadores_en_paisajes_antropog%C3%A9nicos_el_caso_del_bosque_maulino_y_su_reemplazo_con_plantaciones_de_pino"
1030,"Hechem, V., Ezcurra, C., & Zuloaga, F. (2012c). SISTEMÁTICA Y TAXONOMÍA DE PLANTAS VASCULARES. Estudio sistemático del género sudamericano Diplolepis (Apocynaceae). Darwiniana, 50(2). http://www.scielo.org.ar/scielo.php?pid=S0011-67932012000200007&script=sci_arttext"
1031,"Gonzales, O., Diaz, C., & Britto, B. (2019). Assemblage of nectarivorous birds and their floral resources in an elfin forest of the Central Andes of Peru. Ecol. apl., 18(1). http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162019000100003"
1032,"Pizarro, J. (1998). Estudio Etnobiológico de Plantas y Aves de Tarata [Informe de Practicas Profesionales]. Instituto para el Desarrollo Urbano y Rural del Perú-Tarata. https://www.academia.edu/9750506/Estudio_Etnobiol%C3%B3gico_de_Plantas_y_Aves_de_Tarata"
1035,"Masco, E., Oliva, G., Kofalt, R., & Humano, G. (1998). FLORES NATIVAS DE IA PATAGONIA AUSTRAL Una selección de especies silvestres con potencial ornamental de Santa Cruz y Tierra del Fuego. INTA - CAP - UNPA. https://repositorio.inta.gob.ar/xmlui/handle/20.500.12123/10829"
1036,"Velazquez, N., Burry, L., Mancini, M., & Fugassa, M. (2010). COPROLITOS DE CAMÉLIDOS DEL HOLOCENO COMO INDICADORES PALEOAMBIENTALES. Magallania, 38(2), 213-229. https://www.scielo.cl/scielo.php?pid=S0718-22442010000200013&script=sci_arttext"
1037,"Cocucci, A., Galetto, L., & Sersic, A. (1992). EL SINDROME FLORAL DE CAESALPINIA GILLIESII (FABACEAE CAESALPINIOIDEAE). Darwiniana, 31(1/4), 111-135. https://www-jstor-org.uchile.idm.oclc.org/stable/pdf/23222558.pdf?refreqid=excelsior%3A329689d6349be5533a83521c34c89933&ab_segments=&origin=&initiator="
1038,"Bariles, J. (2019). Efecto de la contaminación lumínica sobre el éxito reproductivo de la especie esfingófila Caesalpinia gilliesii [UNIVERSIDAD NACIONAL DE CORDOBA]. https://rdu.unc.edu.ar/bitstream/handle/11086/11496/Tesina%20Bariles%20Julieta.pdf?sequence=1&isAllowed=y"
1039,"Ortuño, M. (2019). ANÁLISIS DE REDES DE POLINIZACIÓN PRE Y POST INCENDIO EN EL BOSQUE MAULINO A UN AÑO DEL EVENTO [Universidad de Chile. Facultad de Ciencias]. https://repositorio.uchile.cl/bitstream/handle/2250/176515/Analisis-de-redes-de-polinizacion.pdf?sequence=1&isAllowed=y"
1040,"Acuña, S. (2018). COMPOSICIÓN Y DIVERSIDAD FLORÍSTICA EN UN ÁREA AFECTADA POR LA ERUPCIÓN DEL VOLCÁN CHAITÉN LUEGO DE OCHO AÑOS, REGIÓN DE LOS LAGOS, CHILE [Universidad de Chile. Facultad de Ciencias Forestales y de la Conservación de la Naturaleza]. https://repositorio.uchile.cl/bitstream/handle/2250/152407/Composicion-y-diversidad-floristica-en-un-%c3%a1rea-afectada-por-la-erupcion-del-volcan-Chaiten-luego-de-ocho-a%c3%b1os-Region-de-Los-Lagos-Chile.pdf?sequence=1&isAllowed=y"
1044,"Muñoz, A. (2022). Native-shrub-strip effects on conservation and ecosystem services provided by insect pollinators in avocado orchards (Persea americana Mill.) [Pontificia Universidad Católica de Chile. Facultad de Agronomía e Ingeniería Forestal]. https://repositorio.uc.cl/xmlui/bitstream/handle/11534/63650/Thesis_AMu%c3%b1oz_FINAL.pdf?sequence=1&isAllowed=y"
1045,"Atsatt, P., & Rundel, P. (1982). POLLINATOR MAINTENANCE VS. FRUIT PRODUCTION PARTITIONED REPRODUCTIVE EFFORT IN SUBDIOECIOUS FUCHSIA LYCIOIDES. Annals of the Missouri Botanical Garden, 69(1), 199-208. https://www-jstor-org.uchile.idm.oclc.org/stable/pdf/2398790.pdf?refreqid=excelsior%3Aea2df68da873e32f2647131d0f14f687&ab_segments=&origin=&initiator="
1046,"Munareto, D. (2013). Biologia da polinização das duas subespécies de Fuchisia regia (Vand.Ex Vell.) Munz(Onagraceae) ocorrentes no Rio Grande do Sul [UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL. INSTITUTO DE BIOCIÊNCIAS]. https://www.lume.ufrgs.br/bitstream/handle/10183/194296/000885978.pdf?sequence=1&isAllowed=y"
1047,"Knuth, P., Appel, O., Loew, E., & Muller, H. (1905). Handbuch der blütenbiologie; unter zugrundelegung von Hermann Müllers werk: «Die befruchtung der blumen durch insekten». Harvard University. https://archive.org/details/handbuchderblte00mlgoog/page/n8/mode/1up?q=Gardoquia+gilliesii&view=theater"
1048,"Contreras, R., Carevic, F., Aris, M., Huanca, W., & Diaz, B. (2021). Desarrollo de nuevos loci de microsatélites para Geoffroea decorticans (Gillies ex Hook. & Arn.) Burkart. Bol. Soc. Argent. Bot., 56(4). http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722021000400532&lng=es&nrm=iso"
1049,"GEF. (2021). SENDERO INTERPRETATIVO. Picaflor de Arica. Ministerio del Medio Ambiente. https://gefespeciesamenazadas.mma.gob.cl/wp-content/uploads/2021/06/sendero-interpretativo-picaflor-compressed.pdf"
1050,"Arnold, F., Sepulveda, C., San Martin, J., Boshier, D., Penailillo, P., Lander, T., Garrido, P., Harris, S., & Hawthorne, W. (2009). PROPUESTA DE UNA ESTRATEGIA DE CONSERVACIÓN PARA LOS BOSQUES NATIVOS DE LA SUB‐REGIÓN COSTERA DEL MAULE. Proyecto Darwin Maule. https://www.darwininitiative.org.uk/documents/DAR15023/20904/15-023%20FR%20Annex%20Conservation%20Strategy%20-%20Sp.pdf"
1051,"Lander, T., Harris, S., & Boshier, D. (2009). Flower and fruit production and insect pollination of the endangered Chilean tree, Gomortega keule in native forest, exotic pine plantation and agricultural environments. Revista Chilena de Historia Natural, 82, 403-412. https://www.redalyc.org/pdf/3699/369944291007.pdf"
1052,"Muñoz, A., & Cavieres, L. (2019). Sharing of pollinators between the invasive Taraxacum officinale and co-flowering natives is not related to floral similarity in the high-Andes. Flora, 261. https://www.sciencedirect.com/science/article/abs/pii/S0367253019304955?casa_token=Xfdqw14xi9UAAAAA:3OZ9CU48RceS3xg1ElsEzHssGaPe1snAk5of3WULpraElNxhjN3rLzrd4hNx_UPTv3Q80KjnmUY"
1053,"Fernandez, F., & Moraga, S. (2021). MEDIO AMBIENTE Y MARIPOSAS REGISTRO DE LEPIDÓPTEROS EN EL JARDÍN BIODIVERSO. Revista Diseño Urbano & Paisaje - DU&P, 39, 62-63. http://dup.ucentral.cl/dup_39/mariposas_y_media_ambiente.pdf"
1054,"Wagstaff, S., & Garnock-Jones, P. (2000). Patterns of diversification in chionohebe and parahebe (scrophulariaceae) inferred from ITS sequences. New Zealand Journal of Botany, 38, 389-407. https://www.tandfonline.com/doi/epdf/10.1080/0028825X.2000.9512691?needAccess=true&role=button"
1055,"Fernandez, A. (2019). EFECTOS INDIRECTOS DE LA HORMIGA CORTADORA DE HOJAS A. LOBICORNIS SOBRE LA ADECUACIÓN DE PLANTAS POLINIZADAS POR INSECTOS [Universidad Nacional del Comahue]. http://rdi.uncoma.edu.ar/bitstream/handle/uncomaid/16134/Tesis%20Fernandez%20AR.pdf?sequence=1"
1056,"Dorado, J. (2011). Interacciones planta-polinizador desde la perspectiva de los polinizadores: Diversidad floral, reproducción de abejas solitarias y su especialización [UNIVERSIDAD DE BUENOS AIRES. FACULTAD DE CIENCIAS EXACTAS Y NATURALES]. https://bibliotecadigital.exactas.uba.ar/download/tesis/tesis_n5054_Dorado.pdf"
1057,"Ordones, J. (2017). Plantas raras e ameaçadas de extinção—Sucesso reprodutivo, interações com polinizadores e implicações para a conservação [Universidade Federal de Minas Gerais]. https://repositorio.ufmg.br/bitstream/1843/36151/1/Tese%20Juliana%20Ordones%20Rego.pdf"
1058,"Lammers, T. (2000). REVISION OF LOBELIA SECT. TUPA (CAMPANULACEAE: LOBELIOIDEAE). SIDA, 19(1), 87-110. https://www-jstor-org.uchile.idm.oclc.org/stable/pdf/41967755.pdf?refreqid=excelsior%3Ad8f545c9298b148979d98eb905d6317a&ab_segments=&origin="
1059,"Godoy, M., De la Fuente, L., Gomez, M., & Ginocchio, R. (2020). Aspectos reproductivos, arquitectura y fenomorfología de Maytenus boaria Molina (Celastraceae) en Chile central. Gayana Bot, 77(2), 152-167. https://www.scielo.cl/pdf/gbot/v77n2/0717-6643-gbot-77-02-152.pdf"
1061,"Hebel, I. (2002). EFECTO DE LA DISPERSIÓN DE POLEN SOBRE EL FLUJO GÉNICO EN RAULÍ (Nothofagus alpina Poepp et Endl (Oerst)): UNA APROXIMACIÓN EXPERIMENTAL [Universidad de Chile. Facultad de Ciencias]. https://repositorio.uchile.cl/bitstream/handle/2250/106685/Efecto-de-la-dispersion-de-polen-sobre-el-flujo-genico-en-rauli.pdf?sequence=6&isAllowed=y"
1062,"Garcia, L., Droppelmann, F., & Rivero, M. (2013). Morfología y fenología floral de Nothofagus alpina (Nothofagaceae) en un huerto semillero clonal en la región de Los Ríos, Chile. Bosque (Valdivia), 34(2). https://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92002013000200011"
1063,"Nanavati, W., Whitlock, C., Iglesias, V., & De Porras, M. (2019). Postglacial vegetation, fire, and climate history along the eastern Andes, Argentina and Chile (lat. 41-55°S). Quaternary Science Reviews, 207, 145-160. https://www.sciencedirect.com/science/article/abs/pii/S0277379118310369?casa_token=bLbJxYn1n2sAAAAA:XYAAdGEzSha4uEcqKvIn46LaS_Y5PMYRUJ0XCbVLRiYPktXwMTf4E4dfAEhd5q20ezrMXcJIT14"
1064,"Martinez, A., Burry, L., & Civalero, M. (2012). Aportes paleobotánicos en la reconstrucción de paleodietas. Análisis de coprolitos del Cerro Casa de Piedra, Santa Cruz. Revista Del Museo De Antropología, 5(1), 163-170. https://revistas.unc.edu.ar/index.php/antropologia/article/view/9136"
1065,"Santelices, R., Vergara, R., Cabrera, A., Espinoza, S., & Silva, P. (2020). Variación intra-específica en Nothofagus glauca una especie endémica de los bosques mediterráneos de Chile. Bosque (Valdivia), 41(3). https://www.scielo.cl/scielo.php?pid=S0717-92002020000300221&script=sci_arttext&tlng=pt"
1066,"Burgos, A., Grez, A., & Bustamante, R. (2008). Seed production, pre-dispersal seed predation and germination of Nothofagus glauca (Nothofagaceae) in a temperate fragmented forest in Chile. Forest Ecology and Management, 255(3-4), 1226-1233. https://www.sciencedirect.com/science/article/abs/pii/S0378112707008262?casa_token=UIn2_zsclFAAAAAA:z1r9uJB3GMdQpL47xgj73xwKEJLx4FRuQtMd4WQJdtxOX83jD3lhgmlcXOeV92VKvROTQvgAaDM"
1067,"Torres, C. (2012). Biología reproductiva de Nothofagus, con especial referencia N. obliqua (Mirb.) Oerst. (Roble pellín) y N. nervosa (Phil.) Krasser (raulí) [Universidad Nacional del Comahue]. http://rdi.uncoma.edu.ar/handle/uncomaid/16186"
1068,"Medan, D. (2002). Reproductive Biology of the Andean Shrub Discaria nana (Rhamnaceae). Plant Biology, 5(1), 94-101. https://onlinelibrary.wiley.com/doi/abs/10.1055/s-2003-37980"
1069,"De Lima, T. (2005). Sistemas de polinização de duas espécies frutíferas endêmicas da caatinga: Ziziphus joazeiro Mart. (Rhamnaceae) e Spondias tuberosa Arruda (Anacardiaceae) [Universidade Federal de Pernambuco]. https://attena.ufpe.br/bitstream/123456789/840/1/arquivo4751_1.pdf"
1070,"Braun, R. (2014). NOMBRES DE ORIGEN CUNZA (“ATACAMEÑO”) DE PLANTAS DE LA PUNA AUSTRAL. AGRARIA, VIII(15), 3-17. https://fca.unju.edu.ar/media/revista_agraria/revista-agrarias-vol_-_x9duHuS.pdf"
1071,"Ramos, P., Alcon, M., Chambi, L., & Bonifacio, A. (2013). Recolección de semilla y multiplicación de la T’ula con fines de repoblamiento en sistemas de producción de quinua. 237-244. https://www.virtualpro.co/download/congreso-cientifico-de-la-quinua-memoria.pdf"
1072,"Wagenknecht, R. (1971). CONTRIBUCION A LA BIOLOGIA DE LOS APOIDEA CHILENOS. Anales del Museo de Historia Natural de Valparaiso, 4, 277-286. http://file.iflora.cn/fastdfs/group3/M00/00/FA/wKhnrV3Huw-AYyUWAX6nPhCEeaQ188.pdf"
1073,"Quinteros, I. (2014). ENRAIZAMIENTO DE DOS ESPECIES DE QUEÑUA (Polylepis tarapacana y Polylepis besseri Hieron.) EN CUATRO SUSTRATOS, BAJO AMBIENTE PROTEGIDO [UNIVERSIDAD MAYOR DE SAN ANDRES. FACULTAD DE AGRONOMÍA]. https://repositorio.umsa.bo/bitstream/handle/123456789/5275/T-1935.pdf?sequence=1&isAllowed=y"
1074,"Mendoza, W., Cano, A., & Vento, R. (2010). BOSQUES DE POLYLEPIS (Polylepis) DE LA RESERVA NACIONAL DE SALINAS Y AGUADA BLANCA, AREQUIPA Y MOQUEGUA, PERÚ. En Diversidad biológica de la Reserva Nacional de Salinas y Aguada Blanca (pp. 167-172). PROFONANPE, SERNANP. https://repository.si.edu/bitstream/handle/10088/96170/Grace%20Servat%20-%20Diversidad_RNSAB_vf.pdf?sequence=1&isAllowed=y"
1075,"Miranda, E., & Cardozo, C. (2008). PLAN NACIONAL PARA LA CONSERVACION DE LAS QUEÑOAS (Polylepis rugulosa Bitter – Polylepis tarapacana Phil.) EN CHILE. Corporacion Nacional Forestal (CONAF). https://intra.conaf.cl/descarga/planes-nacionales-de-conservacion-de-especies-flora/?wpdmdl=9557&ind=7"
1076,"Silva, V. (2012). Estudio dendrocronológico de una población de Polylepis rugulosa en los Andes semiáridos de Arica y Parinacota [Universidad Austral de Chile. Facultad de Ciencias Forestales y Recursos Naturales]. http://cybertesis.uach.cl/tesis/uach/2012/fifs586e/doc/fifs586e.pdf"
1077,"Arribasplata, M. (2012). “Programa de forestación en las minas Arcata y Explorador en el departamento de Arequipa sobre los 4500 m.s.n.m. Con el forestal Polylepis tarapacana”. [UNIVERSIDAD NACIONAL DE TRUJILLO]. https://dspace.unitru.edu.pe/bitstream/handle/UNITRU/5103/Tesis%20doctoral_Marco%20Arribasplata.pdf?sequence=1&isAllowed=y"
1078,"Sandoval, L. (1997). Caracterización del crecimiento y comportamiento de postcosecha de frutos de lúcumo (Pouteria lúcuma (R. et. P.) O. Kze) [Universidad de Chile]. https://www.bibliotecadigital.uchile.cl/discovery/fulldisplay?docid=alma991005062559703936&context=L&vid=56UDC_INST:56UDC_INST&lang=es&search_scope=MyInst_and_CI&adaptor=Local%20Search%20Engine&tab=Everything&query=sub,exact,TUCH-AGR1997,AND&mode=advanced"
1079,"Villaseñor, R., Toro, H., Chiappa, E., & Covarrubias, R. (1994). PROSOPIS DEL DESIERTO CHILENO, MORFOLOGIA FLORAL y SELECCION SEXUAL. An. Mus. Hist. Nat. Valparaiso, 22, 49-56. https://www.mhnv.gob.cl/sites/www.mhnv.gob.cl/files/2021-11/1994%20%28Vol.%2022%29.pdf"
1080,"Toro, H., Chiappa, E., Covarrubias, R., & Villaseñor, R. (1993). INTERRELACIONES DE POLINIZACION EN ZONAS ARIDAS DE CHILE. Acta Ent. Chilena, 18, 19-30. http://revistas.umce.cl/index.php/actaent/article/view/2131/2111"
1081,"Diaz, C. (2017). PROYECTO CORFO ESTUDIO DE UN MODELO CONCEPTUAL ECOLÓGICO PARA LA CUENCA DEL SALAR DE ATACAMA Informe 3: Modelo Conceptual Ecológico (MCE) de la Cuenca del Salar de Atacama (: : Modelo Conceptual Ecológico (MCE) de la Cuenca del Salar de Atacama N.o 3; p. 197). Comité de Minería No Metálica y Gobernanza de los Salares de CORFO. https://www.corfo.cl/sites/Satellite?blobcol=urldata&blobkey=id&blobtable=MungoBlobs&blobwhere=1475167673868&ssbinary=true"
1082,"Chiappa, E., Villaseñor, R., Toro, H., & Covarrubias, R. (1997). TÁCTICA REPRODUCTIVA DE PROSOPIS (MIMOSACEAE) Y ASOCIACIONES ECOLÓGICAS DE SUS POLINIZADORES, EN EL DESIERTO DEL NORTE DE CHILE. MULTEQUINA, 6, 9-20. https://www.mendoza.conicet.gov.ar/portal/multequina/indice/pdf/06/6_2.pdf"
1083,"Medan, D., & Arce, M. (1999). Reproductive biology of the Andean-disjunct genus Retanilla (Rhamnaceae). Plant Syst. Evol., 218, 281-298. https://link.springer.com/content/pdf/10.1007/BF01089232.pdf"
1084,"Albrecht, E., Escobar, M., & Chetelat, R. (2010). Genetic diversity and population structure in the tomato-like nightshades Solanum lycopersicoides and S. sitiens. Annals of Botany, 105(4), 535-554. https://academic.oup.com/aob/article/105/4/535/190701"
